uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks,publicationDate,release
490b3791-bc18-4f94-871f-dc552243f1f7,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,15,NOTBAI,Notropis baileyi,species,NA,NA,NA,24,0.3,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
1f387f10-859e-4d84-8a23-52dbb52964b9,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,43,NOTBAI,Notropis baileyi,species,NA,NA,NA,56,1.3,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
2238326e-7049-415a-acf4-dec69d5fceea,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,23,NOTBAI,Notropis baileyi,species,NA,NA,NA,36,0.3,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
4ecf5f6b-2987-401f-8193-1a256930a766,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,67,ICHGAG,Ichthyomyzon gagei,species,NA,NA,NA,108,2,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
e952e326-bdd9-4657-afb6-016f3cf83b16,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,50,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,135,3.8,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
77ab1205-13a1-4ea4-8da4-1d201ec0a8db,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,60,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,81,1,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
2dbf3bc3-7f98-47fc-b754-1658dc73f7dd,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,25,ETHSTI,Etheostoma stigmaeum,species,NA,NA,NA,47,0.3,NA,NA,NA,adult,both voucher and dna samples collected,FSH.MAYF.02.20180402.1.0025,FSH.MAYF.02.20180402.1.0025.DNA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
8cc35357-d826-479e-85eb-0faf9b18dc18,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,17,NOTBAI,Notropis baileyi,species,NA,NA,NA,58,1.9,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
df564ce6-9d8b-45e3-b9b5-d7c9c5e58a54,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,21,NOTBAI,Notropis baileyi,species,NA,NA,NA,50,0.7,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
90253ccd-94db-4f4a-a7c9-ad7b16771996,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,31,NOTBAI,Notropis baileyi,species,NA,NA,NA,47,0.7,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
ce7923f3-b3fa-44a1-b8d0-3dbcee2b079d,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,71,NOTBAI,Notropis baileyi,species,NA,NA,NA,55,1.7,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
5cb64068-d7ad-4706-a262-177da5fb83f3,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,54,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,111,2.7,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
4d95bc2a-a929-4349-bcc1-4dca8e703925,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,32,ETHSTI,Etheostoma stigmaeum,species,NA,NA,NA,36,0.3,NA,NA,NA,juvenile,both voucher and dna samples collected,FSH.MAYF.02.20180402.1.0032,FSH.MAYF.02.20180402.1.0032.DNA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
5cba44c7-0083-400c-a325-fd74c67c7e0c,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,63,NOTBAI,Notropis baileyi,species,NA,NA,NA,60,2,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
b78b6a42-4dee-4f20-b820-e1d641aad511,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,66,NOTFUN,Noturus funebris,species,NA,NA,NA,44,0.7,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
12c48402-b4a9-47e7-a00b-836fa57a75c0,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,44,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,130,3.2,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
2edc76ff-2f9d-4f9e-87b0-9e6cad2961af,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,18,NOTBAI,Notropis baileyi,species,NA,NA,NA,46,0.9,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
8aadcd81-6b97-43aa-b384-152160b8cc71,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,70,NOTBAI,Notropis baileyi,species,NA,NA,NA,59,1.7,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
a1ef9f59-716e-4932-9785-5e414a8b2807,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,51,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,116,2.6,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
53caaed8-af85-4e0d-a860-67f8f35c9a15,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T15:20:00Z,2018-04-02T17:15:00Z,MAYF.20180402.02.1.e-fisher,1,65,ETHSWA,Etheostoma swaini,species,NA,NA,NA,36,0.3,NA,NA,NA,juvenile,both voucher and dna samples collected,FSH.MAYF.02.20180402.1.0065,FSH.MAYF.02.20180402.1.0065.DNA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
1a48aa19-7310-4db7-a1a5-9e3cf729174f,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,16,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,125,2.4,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
2f17064c-5431-40dc-a99a-28a2c2cd5ca4,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,10,NOTBAI,Notropis baileyi,species,NA,NA,NA,42,0.8,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
521ce168-7a0d-49f5-ab55-c43767ed61f8,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,1,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,82,0.9,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
ea0fe0db-b292-451a-ad76-bded25072c69,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,8,NOTBAI,Notropis baileyi,species,NA,NA,NA,56,1.6,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
c798d734-3f69-4ce6-bcae-e235d930cfb8,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,19,NOTBAI,Notropis baileyi,species,NA,NA,NA,48,1.1,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
69beb7ad-f165-490b-930c-125fc4632100,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,26,NOTBAI,Notropis baileyi,species,NA,NA,NA,56,1.9,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
b6d678e8-0b2a-4991-9b93-d65882fe78cf,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,20,NOTBAI,Notropis baileyi,species,NA,NA,NA,55,1.5,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
123fe97a-c033-491a-bb8b-ba315accfacf,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,22,PERNIG,Percina nigrofasciata,species,NA,NA,NA,59,1.4,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
af19f3e3-c783-466f-8589-2fc5a8c72e4e,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,23,NOTBAI,Notropis baileyi,species,NA,NA,NA,66,3.2,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
bb99280b-a4e2-411f-ac76-b05f5eba0111,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,17,NOTBAI,Notropis baileyi,species,NA,NA,NA,71,2.8,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
e1e2d5db-5699-4231-b30c-17623a0856ea,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,11,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,125,3.6,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
c8e5583e-ceac-436d-b03d-3f6d4e28aa63,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,3,ICHGAG,Ichthyomyzon gagei,species,NA,NA,NA,99,1.5,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
a7dd9c6c-f9f9-41f5-8084-eeeefcf769c4,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,12,ICHGAG,Ichthyomyzon gagei,species,NA,NA,NA,95,1.8,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
37925ffa-0ad7-4617-8ad7-8e927f018d90,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,14,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,153,5.5,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
2eef211d-6a42-4091-b1a2-e5e663b04ded,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,5,NOTBAI,Notropis baileyi,species,NA,NA,NA,53,1.4,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
fb619e65-64df-4e0a-9cf0-857c2918693e,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,6,NOTBAI,Notropis baileyi,species,NA,NA,NA,57,1.8,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
d6cce462-5479-47d3-b99b-59e41aadb637,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,13,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,108,2.3,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
50bcd716-0863-4bd1-978a-fce5d4c62539,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,18,NOTBAI,Notropis baileyi,species,NA,NA,NA,57,1.4,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
d60d77cb-a01d-4680-8df0-dd2ebd9937c4,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,9,NOTBAI,Notropis baileyi,species,NA,NA,NA,50,1.3,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
8461b6b4-4c3b-46aa-99fb-55ab7bfb65ff,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,27,NOTFUN,Noturus funebris,species,NA,NA,NA,125,22.1,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
dd36e059-dfe7-40fd-a2ca-323148c5f17d,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,25,NOTBAI,Notropis baileyi,species,NA,NA,NA,52,1.3,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
583b1c26-6d33-4431-a4c1-7bb20eb3b2d0,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,15,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,102,2,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
c4ed71ad-d308-4695-9f87-c78f13b6b008,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,21,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,103,1.6,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
d21c38f4-3c2e-40b2-b13f-92b82869924b,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,24,NOTBAI,Notropis baileyi,species,NA,NA,NA,34,0.3,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
25f215eb-7e22-4834-a1da-88f8d89d3498,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,2,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,118,2.2,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
d78c1122-1699-472c-b358-c084292cf6ad,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,4,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,91,1.2,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
69e98689-a4a2-4b8b-a258-e4bb725953ed,D08,MAYF,MAYF.AOS.fish.point.02,2018-04-02T20:00:00Z,2018-04-02T20:53:00Z,MAYF.20180402.02.3.e-fisher,3,7,NOTBAI,Notropis baileyi,species,NA,NA,NA,47,1,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
53029f0c-2128-47d3-a4ce-aa9a6330146e,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,15,FUNOLI,Fundulus olivaceus,species,NA,NA,NA,77,3.7,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
6fbbef77-c022-4d18-ad07-49dced8bab86,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,18,FUNOLI,Fundulus olivaceus,species,NA,NA,NA,59,1.4,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
ecc1794e-0738-47bb-8d3d-11fcaaf81f6f,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,25,NOTBAI,Notropis baileyi,species,NA,NA,NA,60,2,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
55916f30-699a-47ba-b093-5d8034f499a3,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,19,FUNOLI,Fundulus olivaceus,species,NA,NA,NA,43,0.6,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
215fb5d7-f1e2-488c-9200-0b92692cf659,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,7,ICHGAG,Ichthyomyzon gagei,species,NA,NA,NA,98,1.8,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
4d90e748-1fc8-4152-81d1-3e5cfa2dc60c,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,10,FUNOLI,Fundulus olivaceus,species,NA,NA,NA,37,0.3,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
7cbbd5e5-0cde-42a2-933a-d091f4fcdc58,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,23,FUNOLI,Fundulus olivaceus,species,NA,NA,NA,35,0.3,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
854ab491-219d-4be4-b96b-c30835724be0,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,16,PERNIG,Percina nigrofasciata,species,NA,NA,NA,71,2.6,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
c951b192-a22b-43f0-9734-39df2b5a69d7,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,11,NOTBAI,Notropis baileyi,species,NA,NA,NA,50,1.2,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
bed8b920-d7dd-4806-8199-48261d424320,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,2,NOTFUN,Noturus funebris,species,NA,NA,NA,137,28.4,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
8f291a98-54e1-4e4d-92fb-ea3feed3d2c7,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,8,LAMAEP,Lampetra aepyptera,species,NA,NA,NA,129,3,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
9c66a9a5-7e2a-4de8-a9b5-25aecf310127,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,17,NOTBAI,Notropis baileyi,species,NA,NA,NA,44,0.9,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
ab9b45db-82b2-4645-a523-2ea2d5775c09,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,14,FUNOLI,Fundulus olivaceus,species,NA,NA,NA,48,0.9,Lesions/parasites,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
d77cf60d-b608-4d12-a9cd-9d6f046eb86b,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,27,PERNIG,Percina nigrofasciata,species,NA,NA,NA,34,0.3,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
a9ec6f5e-0340-43a8-8c8c-6b7e9ca78a00,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,12,NOTBAI,Notropis baileyi,species,NA,NA,NA,56,1.6,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
a41633cb-badb-49e4-8911-a6dafea81945,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,21,NOTBAI,Notropis baileyi,species,NA,NA,NA,50,1.1,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
08a0b160-6ed6-47e5-ba84-bf445658f686,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,29,ETHSWA,Etheostoma swaini,species,NA,NA,NA,33,0.3,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
761aa952-7a04-4196-b57a-8e48b64f665a,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,26,NOTBAI,Notropis baileyi,species,NA,NA,NA,31,0.5,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
4e4842e2-8477-4001-806e-ee4342e5eee7,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,13,NOCLEP,Nocomis leptocephalus,species,NA,NA,NA,83,4.8,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
0cb5cad3-33d8-4fac-9a3f-62af1eb9927e,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,22,NOCLEP,Nocomis leptocephalus,species,NA,NA,NA,32,0.3,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
e350f429-ebbd-4ded-b82d-bc772fa6b5bf,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,4,NOTFUN,Noturus funebris,species,NA,NA,NA,116,15.7,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
74e0ef59-c295-4f94-bf3c-30b549687e62,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,1,NOTFUN,Noturus funebris,species,NA,NA,NA,132,25.4,NA,NA,NA,adult,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
3cd1802f-49c2-435c-b671-f4c3710a6413,D08,MAYF,MAYF.AOS.fish.point.04,2018-04-03T15:15:00Z,2018-04-03T16:32:00Z,MAYF.20180403.04.1.e-fisher,1,20,NOTBAI,Notropis baileyi,species,NA,NA,NA,32,0.3,NA,NA,NA,juvenile,no sample,NA,NA,kparis@battelleecology.org,NA,20231228T181818Z,RELEASE-2024
